kepid,tce_plnt_num,pred_score,pred_class,norm_kepid
005780782,03,0.000,0,100001645
005782376,03,0.000,0,100001645
005784256,03,0.000,0,100001645
005785906,03,0.000,0,100001645
005786154,03,0.000,0,100001645
005787972,03,0.000,0,100001645
005790807,03,0.000,0,100001645
005792202,03,1.000,1,100001645
005792656,03,0.000,0,100001645
005792900,03,0.000,0,100001645
005793552,03,0.000,0,100001645
005794197,03,0.000,0,100001645
005795648,03,0.000,0,100001645
005801452,03,0.000,0,100001645
005802479,03,0.000,0,100001645
005807415,03,0.000,0,100001645
005811262,03,0.000,0,100001645
005812648,03,0.000,0,100001645
005814635,03,0.000,0,100001645
005817210,03,0.000,0,100001645
005817533,03,0.000,0,100001645
005817566,03,0.000,0,100001645
005817957,03,0.000,0,100001645
005818068,03,0.000,0,100001645
005818165,03,0.000,0,100001645
005821165,03,0.000,0,100001645
005822171,03,0.000,0,100001645
005822633,03,0.000,0,100001645
005823587,03,0.000,0,100001645
005865766,03,0.000,0,100001645
005866001,03,0.000,0,100001645
005866555,03,0.000,0,100001645
005866724,03,1.000,1,100001645
005869301,03,0.000,0,100001645
005870047,03,0.000,0,100001645
005872150,03,0.000,0,100001645
005872972,03,0.000,0,100001645
005876187,03,0.000,0,100001645
005878249,03,0.000,0,100001645
005879187,03,0.000,0,100001645
005880320,03,1.000,1,100001645
005880537,03,0.000,0,100001645
005881213,03,0.000,0,100001645
005881893,03,0.000,0,100001645
005888069,03,0.000,0,100001645
005891708,03,0.000,0,100001645
005892538,03,0.000,0,100001645
005893839,03,0.000,0,100001645
005894044,03,0.000,0,100001645
005895238,03,0.000,0,100001645
005896585,03,0.000,0,100001645
005897645,03,0.000,0,100001645
005897826,03,0.997,1,100001645
005900574,03,0.000,0,100001645
005902653,03,0.000,0,100001645
005903242,03,0.000,0,100001645
005904622,03,0.000,0,100001645
005905878,03,0.000,0,100001645
005938266,03,0.000,0,100001645
005940490,03,0.000,0,100001645
005951140,03,0.000,0,100001645
005956342,03,0.765,1,100001645
005959837,03,0.000,0,100001645
005960484,03,0.000,0,100001645
005961350,03,0.000,0,100001645
005962532,03,0.000,0,100001645
005963222,03,0.000,0,100001645
005965819,03,0.986,1,100001645
005966212,03,0.000,0,100001645
005966921,03,0.000,0,100001645
005972334,03,0.998,1,100001645
005977646,03,0.000,0,100001645
005977984,03,0.000,0,100001645
005978154,03,0.000,0,100001645
005978682,03,0.000,0,100001645
005983348,03,0.000,0,100001645
005986209,03,0.000,0,100001645
005987404,03,0.000,0,100001645
005989921,03,0.000,0,100001645
005990915,03,0.000,0,100001645
005991070,03,0.000,0,100001645
005991936,03,0.000,0,100001645
006019416,03,0.000,0,100001645
006020848,03,0.000,0,100001645
006021193,03,0.749,1,100001645
006021275,03,0.998,1,100001645
006022792,03,0.000,0,100001645
006023332,03,0.000,0,100001645
006025092,03,0.000,0,100001645
006026438,03,0.992,1,100001645
006029130,03,0.000,0,100001645
006032730,03,0.000,0,100001645
006033873,03,0.000,0,100001645
006034120,03,0.000,0,100001645
006035335,03,0.000,0,100001645
006037581,03,0.933,1,100001645
006037612,03,0.000,0,100001645
006037990,03,0.000,0,100001645
006039039,03,0.000,0,100001645
006039095,03,0.000,0,100001645
006041680,03,0.000,0,100001645
006042663,03,0.000,0,100001645
006045059,03,0.000,0,100001645
006048137,03,0.000,0,100001645
006050127,03,0.000,0,100001645
006057401,03,0.000,0,100001645
006062088,03,1.000,1,100001645
006063448,03,0.064,0,100001645
006065651,03,0.000,0,100001645
006065699,03,0.000,0,100001645
006065823,03,0.000,0,100001645
006065934,03,0.000,0,100001645
006067817,03,0.000,0,100001645
006070714,03,0.000,0,100001645
006100702,03,0.000,0,100001645
006102338,03,0.000,0,100001645
006105113,03,0.000,0,100001645
006110119,03,0.000,0,100001645
006113656,03,0.000,0,100001645
006114118,03,0.000,0,100001645
006114387,03,0.000,0,100001645
006114403,03,0.000,0,100001645
006115025,03,0.000,0,100001645
006115603,03,0.000,0,100001645
006116129,03,0.000,0,100001645
006116172,03,0.000,0,100001645
006118085,03,0.000,0,100001645
006118145,03,0.000,0,100001645
006119407,03,0.000,0,100001645
006119605,03,0.000,0,100001645
006119788,03,0.000,0,100001645
006128027,03,0.000,0,100001645
006128330,03,0.000,0,100001645
006128841,03,0.000,0,100001645
006129451,03,0.000,0,100001645
006131659,03,0.000,0,100001645
006138109,03,0.000,0,100001645
006138551,03,0.000,0,100001645
006140084,03,0.000,0,100001645
006140122,03,0.000,0,100001645
006142919,03,0.000,0,100001645
006145098,03,0.000,0,100001645
006147122,03,0.004,0,100001645
006147573,03,0.000,0,100001645
006148704,03,0.000,0,100001645
006153673,03,0.000,0,100001645
006182093,03,0.000,0,100001645
006182849,03,0.000,0,100001645
006183128,03,0.000,0,100001645
006184894,03,0.000,0,100001645
006185416,03,0.000,0,100001645
006185476,03,0.000,0,100001645
006186082,03,0.000,0,100001645
006187639,03,0.000,0,100001645
006192231,03,0.000,0,100001645
006192431,03,0.000,0,100001645
006192847,03,0.000,0,100001645
006195999,03,0.000,0,100001645
006196457,03,0.476,0,100001645
006203421,03,0.000,0,100001645
006206627,03,0.000,0,100001645
006206694,03,0.000,0,100001645
006206885,03,0.000,0,100001645
006207535,03,0.000,0,100001645
006209347,03,0.000,0,100001645
006211547,03,0.000,0,100001645
006214033,03,0.000,0,100001645
006219684,03,0.000,0,100001645
006220470,03,0.000,0,100001645
006221385,03,0.802,1,100001645
006222079,03,0.000,0,100001645
006222529,03,0.000,0,100001645
006222884,03,0.000,0,100001645
006223256,03,0.000,0,100001645
006224062,03,0.000,0,100001645
006225816,03,0.000,0,100001645
006228371,03,0.000,0,100001645
006230245,03,0.000,0,100001645
006230532,03,0.000,0,100001645
006230921,03,0.000,0,100001645
006231451,03,0.000,0,100001645
006233899,03,0.000,0,100001645
006268648,03,0.000,0,100001645
006268890,03,0.000,0,100001645
006269092,03,0.000,0,100001645
006273239,03,0.000,0,100001645
006278762,03,1.000,1,100001645
006279388,03,0.000,0,100001645
006279696,03,0.000,0,100001645
006286633,03,0.000,0,100001645
006288970,03,0.000,0,100001645
006289468,03,0.000,0,100001645
006290382,03,0.000,0,100001645
006292452,03,0.000,0,100001645
006292732,03,0.000,0,100001645
006293266,03,0.000,0,100001645
006294889,03,0.000,0,100001645
006301745,03,0.000,0,100001645
006302589,03,0.000,0,100001645
006302655,03,0.000,0,100001645
006307077,03,0.000,0,100001645
006307083,03,0.939,1,100001645
006308708,03,0.000,0,100001645
006309129,03,0.000,0,100001645
006310397,03,0.000,0,100001645
006310866,03,0.000,0,100001645
006311520,03,0.000,0,100001645
006342398,03,0.000,0,100001645
006346698,03,0.000,0,100001645
006356144,03,0.000,0,100001645
006359320,03,1.000,1,100001645
006359798,03,0.000,0,100001645
006359802,03,0.000,0,100001645
006365076,03,0.000,0,100001645
006365080,03,0.000,0,100001645
006366501,03,0.000,0,100001645
006366512,03,0.000,0,100001645
006367260,03,0.000,0,100001645
006367365,03,0.000,0,100001645
006369539,03,0.000,0,100001645
006370174,03,0.000,0,100001645
006372268,03,0.000,0,100001645
006380533,03,0.000,0,100001645
006380544,03,0.000,0,100001645
006381128,03,0.000,0,100001645
006381306,03,0.000,0,100001645
006381309,03,0.000,0,100001645
006381846,03,0.000,0,100001645
006382916,03,0.000,0,100001645
006385943,03,0.000,0,100001645
006386823,03,0.000,0,100001645
006387311,03,0.000,0,100001645
006387895,03,0.000,0,100001645
006388333,03,0.000,0,100001645
006388443,03,0.000,0,100001645
006388466,03,0.000,0,100001645
006389098,03,0.000,0,100001645
006389396,03,0.000,0,100001645
006421137,03,0.000,0,100001645
006421188,03,0.000,0,100001645
006421759,03,0.000,0,100001645
006422155,03,0.932,1,100001645
006422367,03,0.000,0,100001645
006423857,03,0.000,0,100001645
006425135,03,0.000,0,100001645
006425928,03,0.000,0,100001645
006426158,03,0.000,0,100001645
006426507,03,0.000,0,100001645
006428850,03,0.000,0,100001645
006429742,03,0.000,0,100001645
006430841,03,0.000,0,100001645
006431670,03,0.000,0,100001645
006435767,03,0.000,0,100001645
006437385,03,0.000,0,100001645
006438216,03,0.000,0,100001645
006441258,03,0.000,0,100001645
006442060,03,0.000,0,100001645
006442340,03,1.000,1,100001645
006443122,03,0.000,0,100001645
006445116,03,0.000,0,100001645
006448768,03,0.000,0,100001645
006449358,03,0.000,0,100001645
006449552,03,0.000,0,100001645
006450625,03,0.000,0,100001645
006450934,03,0.000,0,100001645
006462185,03,0.000,0,100001645
006462863,03,1.000,1,100001645
006462874,03,0.000,0,100001645
006464938,03,0.000,0,100001645
006466443,03,0.000,0,100001645
006468033,03,0.000,0,100001645
006468721,03,0.000,0,100001645
006468938,03,0.000,0,100001645
006468987,03,0.000,0,100001645
006469599,03,0.000,0,100001645
006469690,03,0.000,0,100001645
006470516,03,0.000,0,100001645
006470973,03,0.000,0,100001645
006471229,03,0.000,0,100001645
006471244,03,0.000,0,100001645
006504534,03,0.000,0,100001645
006507334,03,0.000,0,100001645
006507888,03,0.000,0,100001645
006508221,03,0.981,1,100001645
006508436,03,0.000,0,100001645
006510289,03,0.000,0,100001645
006515246,03,0.000,0,100001645
006515722,03,0.000,0,100001645
006519865,03,0.000,0,100001645
006519892,03,0.000,0,100001645
006521045,03,1.000,1,100001645
006521526,03,0.000,0,100001645
006522735,03,0.000,0,100001645
006522750,03,0.000,0,100001645
006522800,03,0.000,0,100001645
006523216,03,0.000,0,100001645
006525023,03,0.000,0,100001645
006525209,03,0.000,0,100001645
006525946,03,0.994,1,100001645
006526377,03,0.000,0,100001645
006527363,03,0.000,0,100001645
006527579,03,0.000,0,100001645
006529378,03,0.000,0,100001645
006530792,03,0.000,0,100001645
006531491,03,0.000,0,100001645
006531496,03,0.000,0,100001645
006535050,03,0.000,0,100001645
006535143,03,0.000,0,100001645
006535166,03,0.000,0,100001645
006535319,03,0.000,0,100001645
006541920,03,1.000,1,100001645
006543496,03,0.000,0,100001645
006543893,03,0.986,1,100001645
006544977,03,0.000,0,100001645
006545018,03,0.000,0,100001645
006545358,03,0.000,0,100001645
006547641,03,0.000,0,100001645
006548447,03,0.000,0,100001645
006548898,03,0.000,0,100001645
006549597,03,0.000,0,100001645
006584167,03,0.000,0,100001645
006586052,03,0.000,0,100001645
006587002,03,0.995,1,100001645
006590363,03,0.000,0,100001645
006590403,03,0.000,0,100001645
006591789,03,0.000,0,100001645
006594972,03,0.000,0,100001645
006603756,03,0.000,0,100001645
006606481,03,0.000,0,100001645
006606653,03,0.000,0,100001645
006608436,03,0.000,0,100001645
006611419,03,0.000,0,100001645
006612411,03,0.000,0,100001645
006614892,03,0.000,0,100001645
006616211,03,0.000,0,100001645
006621280,03,0.000,0,100001645
006631948,03,0.000,0,100001645
006632435,03,0.000,0,100001645
006633452,03,0.000,0,100001645
006635026,03,0.000,0,100001645
006668646,03,0.000,0,100001645
006670894,03,0.000,0,100001645
006672229,03,0.000,0,100001645
006674908,03,0.000,0,100001645
006675714,03,0.000,0,100001645
006675944,03,0.000,0,100001645
006676174,03,0.000,0,100001645
006676725,03,0.000,0,100001645
006677841,03,0.940,1,100001645
006678383,03,1.000,1,100001645
006685533,03,0.000,0,100001645
006685609,03,1.000,1,100001645
006688398,03,0.000,0,100001645
006691930,03,0.000,0,100001645
006692180,03,0.000,0,100001645
006692320,03,0.000,0,100001645
006694649,03,0.000,0,100001645
006696381,03,0.000,0,100001645
006696580,03,0.783,1,100001645
006697041,03,0.000,0,100001645
006697128,03,0.000,0,100001645
006697609,03,0.000,0,100001645
006699023,03,0.000,0,100001645
006701115,03,0.000,0,100001645
006701459,03,0.000,0,100001645
006701811,03,0.000,0,100001645
006704862,03,0.000,0,100001645
006704889,03,0.000,0,100001645
006706287,03,0.000,0,100001645
006707805,03,0.000,0,100001645
006715221,03,0.000,0,100001645
006715331,03,0.000,0,100001645
006715434,03,0.000,0,100001645
006715809,03,0.000,0,100001645
006716545,03,0.804,1,100001645
006717216,03,0.000,0,100001645
006720720,03,0.000,0,100001645
006720889,03,0.000,0,100001645
006721044,03,0.000,0,100001645
006721523,03,0.000,0,100001645
006721586,03,0.000,0,100001645
006752578,03,0.000,0,100001645
006752876,03,0.000,0,100001645
006756202,03,0.000,0,100001645
006756481,03,0.000,0,100001645
006756669,03,0.000,0,100001645
006758917,03,0.000,0,100001645
006762829,03,0.000,0,100001645
006762923,03,0.000,0,100001645
006762992,03,0.000,0,100001645
006763067,03,0.000,0,100001645
006765575,03,0.000,0,100001645
006766748,03,0.000,0,100001645
006768394,03,0.951,1,100001645
006775034,03,0.000,0,100001645
006776331,03,0.000,0,100001645
006776957,03,0.000,0,100001645
006777538,03,0.000,0,100001645
006778063,03,0.000,0,100001645
006778289,03,0.000,0,100001645
006780052,03,0.000,0,100001645
006783562,03,0.000,0,100001645
006784155,03,0.000,0,100001645
006786037,03,0.998,1,100001645
006789950,03,0.000,0,100001645
006794650,03,0.000,0,100001645
006801692,03,0.000,0,100001645
006804957,03,0.000,0,100001645
006805146,03,0.000,0,100001645
006806632,03,0.000,0,100001645
006842139,03,0.000,0,100001645
006843185,03,0.000,0,100001645
006848529,03,0.000,0,100001645
006849310,03,1.000,1,100001645
006850504,03,0.563,1,100001645
006852488,03,0.000,0,100001645
006862333,03,0.000,0,100001645
006862920,03,0.000,0,100001645
006863683,03,0.000,0,100001645
006864569,03,0.000,0,100001645
006864859,03,0.000,0,100001645
006865416,03,0.000,0,100001645
006868952,03,0.000,0,100001645
006869313,03,0.000,0,100001645
006871071,03,1.000,1,100001645
006879594,03,0.000,0,100001645
006881709,03,0.000,0,100001645
006891543,03,0.000,0,100001645
006936046,03,0.000,0,100001645
006937131,03,0.000,0,100001645
006937257,03,0.000,0,100001645
006941075,03,0.000,0,100001645
006945362,03,0.000,0,100001645
006945500,03,0.000,0,100001645
006946871,03,0.000,0,100001645
006947064,03,0.000,0,100001645
006948054,03,1.000,1,100001645
006949494,03,0.000,0,100001645
006949512,03,0.000,0,100001645
006951642,03,0.000,0,100001645
006953069,03,0.000,0,100001645
006954721,03,0.000,0,100001645
006956216,03,0.000,0,100001645
006960592,03,0.000,0,100001645
006962752,03,0.000,0,100001645
006962977,03,1.000,1,100001645
006963490,03,0.000,0,100001645
006963815,03,0.000,0,100001645
006964043,03,0.000,0,100001645
006965789,03,0.000,0,100001645
006966132,03,0.000,0,100001645
006967360,03,0.000,0,100001645
006974111,03,0.000,0,100001645
006975129,03,0.000,0,100001645
006976420,03,0.000,0,100001645
007007099,03,0.000,0,100001645
007007169,03,0.000,0,100001645
007008200,03,0.025,0,100001645
007008221,03,0.000,0,100001645
007017392,03,0.000,0,100001645
007020168,03,0.000,0,100001645
007021177,03,0.000,0,100001645
007021681,03,0.122,0,100001645
007024511,03,0.000,0,100001645
007031126,03,0.000,0,100001645
007031477,03,0.000,0,100001645
007031515,03,0.000,0,100001645
007031638,03,0.000,0,100001645
007031714,03,0.000,0,100001645
007031742,03,0.000,0,100001645
007031824,03,0.000,0,100001645
007031853,03,0.000,0,100001645
007031942,03,0.000,0,100001645
007032001,03,0.000,0,100001645
007032218,03,0.000,0,100001645
007032429,03,0.000,0,100001645
007032568,03,0.000,0,100001645
007032727,03,0.000,0,100001645
007033044,03,0.000,0,100001645
007033421,03,0.000,0,100001645
007033830,03,0.000,0,100001645
007035274,03,0.000,0,100001645
007036755,03,0.000,0,100001645
007039688,03,0.000,0,100001645
007040629,03,0.992,1,100001645
007040897,03,0.000,0,100001645
007041041,03,0.000,0,100001645
007041512,03,0.000,0,100001645
007041634,03,0.000,0,100001645
007041856,03,0.000,0,100001645
007045605,03,0.000,0,100001645
007045685,03,0.000,0,100001645
007046148,03,0.000,0,100001645
007047963,03,0.000,0,100001645
007049486,03,0.000,0,100001645
007050100,03,0.000,0,100001645
007050989,03,0.000,0,100001645
007060736,03,0.000,0,100001645
007100673,03,0.997,1,100001645
007101676,03,0.000,0,100001645
007102227,03,0.921,1,100001645
007102316,03,0.985,1,100001645
007104854,03,0.000,0,100001645
007105691,03,0.000,0,100001645
007106173,03,0.979,1,100001645
007106205,03,0.000,0,100001645
007106648,03,0.000,0,100001645
007107311,03,0.000,0,100001645
007107430,03,0.000,0,100001645
007109598,03,0.000,0,100001645
007115390,03,0.000,0,100001645
007115499,03,0.000,0,100001645
007115597,03,0.000,0,100001645
007115785,03,0.000,0,100001645
007115878,03,0.000,0,100001645
007115923,03,0.000,0,100001645
007115925,03,0.000,0,100001645
007116043,03,0.000,0,100001645
007116236,03,0.000,0,100001645
007116632,03,0.000,0,100001645
007116842,03,0.000,0,100001645
007116849,03,0.000,0,100001645
007116859,03,0.000,0,100001645
007117050,03,0.114,0,100001645
007117178,03,0.000,0,100001645
007117284,03,0.000,0,100001645
007117293,03,0.000,0,100001645
007117367,03,0.000,0,100001645
007117585,03,0.000,0,100001645
007117710,03,0.000,0,100001645
007119481,03,0.700,1,100001645
007122746,03,0.000,0,100001645
007129465,03,0.000,0,100001645
007133286,03,0.000,0,100001645
007133807,03,0.000,0,100001645
007134502,03,0.000,0,100001645
007135042,03,0.000,0,100001645
007137952,03,0.000,0,100001645
007138415,03,0.000,0,100001645
007138446,03,0.000,0,100001645
007174505,03,0.000,0,100001645
007174617,03,0.000,0,100001645
007175943,03,0.000,0,100001645
007176268,03,0.000,0,100001645
007177892,03,0.000,0,100001645
007183745,03,0.000,0,100001645
007186446,03,0.000,0,100001645
007188204,03,0.000,0,100001645
007191311,03,0.000,0,100001645
007198769,03,0.000,0,100001645
007198959,03,0.000,0,100001645
007199087,03,0.000,0,100001645
007199272,03,0.000,0,100001645
007199935,03,0.000,0,100001645
007200012,03,0.000,0,100001645
007200014,03,0.000,0,100001645
007200050,03,0.000,0,100001645
007200092,03,0.000,0,100001645
007200102,03,0.000,0,100001645
007200463,03,0.000,0,100001645
007204073,03,0.000,0,100001645
007207129,03,0.000,0,100001645
007211157,03,0.000,0,100001645
007211635,03,0.000,0,100001645
007211759,03,0.000,0,100001645
007218950,03,0.000,0,100001645
007219825,03,0.993,1,100001645
007220332,03,0.000,0,100001645
007221584,03,0.000,0,100001645
007222939,03,0.000,0,100001645
007257373,03,0.000,0,100001645
007258024,03,0.000,0,100001645
007259911,03,0.000,0,100001645
007264976,03,0.000,0,100001645
007266428,03,0.000,0,100001645
007268500,03,0.000,0,100001645
007269623,03,0.000,0,100001645
007271007,03,0.000,0,100001645
007280785,03,0.000,0,100001645
007281454,03,0.000,0,100001645
007281503,03,0.000,0,100001645
007281668,03,0.000,0,100001645
007281694,03,0.000,0,100001645
007281838,03,0.000,0,100001645
007281947,03,0.000,0,100001645
007281951,03,0.000,0,100001645
007281979,03,0.000,0,100001645
007282078,03,0.000,0,100001645
007282085,03,0.000,0,100001645
007282194,03,0.000,0,100001645
007285673,03,0.000,0,100001645
007287118,03,0.000,0,100001645
007287162,03,0.000,0,100001645
007287391,03,0.000,0,100001645
007287592,03,0.000,0,100001645
007287786,03,0.000,0,100001645
007287995,03,0.998,1,100001645
007289157,03,0.000,0,100001645
007289165,03,0.000,0,100001645
007292626,03,0.000,0,100001645
007293769,03,0.000,0,100001645
007293937,03,0.000,0,100001645
007294135,03,0.000,0,100001645
007294598,03,0.000,0,100001645
007295373,03,0.000,0,100001645
007300623,03,0.000,0,100001645
007301640,03,0.000,0,100001645
007302972,03,0.000,0,100001645
007303287,03,0.343,1,100001645
007304385,03,0.000,0,100001645
007335972,03,0.000,0,100001645
007336754,03,0.000,0,100001645
007339343,03,0.000,0,100001645
007339348,03,0.000,0,100001645
007340082,03,0.000,0,100001645
007345363,03,0.000,0,100001645
007348667,03,0.000,0,100001645
007350067,03,0.000,0,100001645
007350496,03,0.000,0,100001645
007352016,03,0.000,0,100001645
007352425,03,0.000,0,100001645
007362364,03,0.000,0,100001645
007362450,03,0.000,0,100001645
007362587,03,0.000,0,100001645
007362592,03,0.000,0,100001645
007362628,03,0.000,0,100001645
007362696,03,0.000,0,100001645
007363962,03,0.000,0,100001645
007366258,03,1.000,1,100001645
007367559,03,0.000,0,100001645
007368103,03,0.000,0,100001645
007369224,03,0.000,0,100001645
007376983,03,1.000,1,100001645
007377946,03,0.000,0,100001645
007379646,03,0.000,0,100001645
007381977,03,0.000,0,100001645
007384460,03,0.000,0,100001645
007385500,03,0.000,0,100001645
007418359,03,0.000,0,100001645
007420545,03,0.000,0,100001645
007422883,03,0.000,0,100001645
007428489,03,0.000,0,100001645
007429287,03,0.000,0,100001645
007431709,03,0.000,0,100001645
007431887,03,0.000,0,100001645
007433177,03,0.000,0,100001645
007433279,03,0.000,0,100001645
007433457,03,0.000,0,100001645
007434110,03,0.000,0,100001645
007434875,03,1.000,1,100001645
007445445,03,1.000,1,100001645
007446357,03,0.000,0,100001645
007446835,03,0.000,0,100001645
007448051,03,0.000,0,100001645
007448057,03,0.000,0,100001645
007449695,03,0.000,0,100001645
007450284,03,0.000,0,100001645
007455287,03,0.986,1,100001645
007456155,03,0.000,0,100001645
007456455,03,0.000,0,100001645
007456460,03,0.000,0,100001645
007456521,03,0.000,0,100001645
007458050,03,0.000,0,100001645
007458309,03,0.000,0,100001645
007458697,03,0.000,0,100001645
007459173,03,0.000,0,100001645
007461375,03,0.000,0,100001645
007461436,03,0.000,0,100001645
007461607,03,0.000,0,100001645
007464205,03,0.000,0,100001645
007464361,03,0.000,0,100001645
007464417,03,0.000,0,100001645
007465605,03,0.000,0,100001645
007465661,03,0.000,0,100001645
007467518,03,0.000,0,100001645
007499407,03,0.000,0,100001645
007502608,03,0.000,0,100001645
007505345,03,0.000,0,100001645
007509281,03,0.000,0,100001645
007513516,03,0.000,0,100001645
007516781,03,0.000,0,100001645
007518797,03,0.000,0,100001645
007523115,03,0.000,0,100001645
007523340,03,0.000,0,100001645
007532880,03,0.000,0,100001645
007532973,03,0.000,0,100001645
007533425,03,0.000,0,100001645
007533694,03,0.000,0,100001645
007538450,03,0.000,0,100001645
007538839,03,0.000,0,100001645
007540965,03,0.000,0,100001645
007547306,03,0.000,0,100001645
007547573,03,0.000,0,100001645
007548259,03,0.000,0,100001645
007549852,03,0.000,0,100001645
007551695,03,0.000,0,100001645
007551993,03,0.000,0,100001645
007553237,03,0.000,0,100001645
007581697,03,0.000,0,100001645
007582608,03,0.000,0,100001645
007582689,03,1.000,1,100001645
007582691,03,0.000,0,100001645
007584778,03,0.000,0,100001645
007585445,03,0.000,0,100001645
007591386,03,0.000,0,100001645
007592133,03,0.000,0,100001645
007595928,03,0.000,0,100001645
007596741,03,0.000,0,100001645
007597150,03,0.000,0,100001645
007597771,03,0.000,0,100001645
007601917,03,0.000,0,100001645
007602453,03,0.000,0,100001645
007603200,03,0.999,1,100001645
007604328,03,0.000,0,100001645
007604425,03,0.000,0,100001645
007617709,03,0.000,0,100001645
007618645,03,0.000,0,100001645
007620654,03,0.000,0,100001645
007620801,03,0.000,0,100001645
007621172,03,0.000,0,100001645
007622486,03,0.000,0,100001645
007624629,03,0.000,0,100001645
007624741,03,0.000,0,100001645
007628336,03,0.000,0,100001645
007631194,03,0.000,0,100001645
007658578,03,0.000,0,100001645
007658882,03,0.000,0,100001645
007660542,03,0.000,0,100001645
007661222,03,0.000,0,100001645
007662076,03,0.000,0,100001645
007663830,03,0.000,0,100001645
007664485,03,0.000,0,100001645
007670485,03,0.000,0,100001645
007672492,03,0.000,0,100001645
007673192,03,1.000,1,100001645
007673841,03,0.953,1,100001645
007676676,03,0.000,0,100001645
007677005,03,0.000,0,100001645
007679979,03,0.000,0,100001645
007685408,03,0.000,0,100001645
007686191,03,0.000,0,100001645
007691527,03,0.000,0,100001645
007691547,03,0.000,0,100001645
007692454,03,0.000,0,100001645
007696284,03,0.000,0,100001645
007698258,03,0.000,0,100001645
007698937,03,0.000,0,100001645
007699056,03,0.000,0,100001645
007699331,03,0.000,0,100001645
007700880,03,0.000,0,100001645
007703305,03,0.000,0,100001645
007708418,03,0.000,0,100001645
007732458,03,0.000,0,100001645
007732556,03,0.000,0,100001645
007732964,03,0.000,0,100001645
007740188,03,0.000,0,100001645
007747425,03,1.000,1,100001645
007748220,03,0.000,0,100001645
007748238,03,0.000,0,100001645
007750740,03,0.000,0,100001645
007755932,03,0.000,0,100001645
007758029,03,0.000,0,100001645
007760869,03,0.000,0,100001645
007761855,03,0.000,0,100001645
007765762,03,0.000,0,100001645
007767559,03,0.000,0,100001645
007770256,03,0.000,0,100001645
007777416,03,0.000,0,100001645
007777471,03,0.000,0,100001645
007778826,03,0.000,0,100001645
007778838,03,0.000,0,100001645
007778980,03,0.000,0,100001645
007779942,03,0.000,0,100001645
007798339,03,0.000,0,100001645
007798924,03,0.000,0,100001645
007799701,03,0.000,0,100001645
007816137,03,0.000,0,100001645
007816992,03,0.000,0,100001645
007816999,03,0.000,0,100001645
007818940,03,0.000,0,100001645
007819024,03,0.000,0,100001645
007820985,03,0.000,0,100001645
007821010,03,0.000,0,100001645
007825899,03,1.000,1,100001645
007830341,03,0.000,0,100001645
007830637,03,0.000,0,100001645
007830684,03,0.000,0,100001645
007831302,03,0.000,0,100001645
007832787,03,0.000,0,100001645
007834063,03,0.000,0,100001645
007834612,03,0.000,0,100001645
007838889,03,0.000,0,100001645
007838906,03,0.001,0,100001645
007839003,03,0.000,0,100001645
007839814,03,0.000,0,100001645
007840358,03,0.000,0,100001645
007840502,03,0.000,0,100001645
007841434,03,0.000,0,100001645
007841640,03,0.000,0,100001645
007841925,03,0.944,1,100001645
007842621,03,0.000,0,100001645
007848303,03,0.000,0,100001645
007848324,03,0.000,0,100001645
007868092,03,0.000,0,100001645
007868889,03,0.000,0,100001645
007869590,03,0.000,0,100001645
007870390,03,1.000,1,100001645
007870746,03,0.000,0,100001645
007871438,03,0.000,0,100001645
007872212,03,0.000,0,100001645
007877824,03,0.000,0,100001645
007880048,03,0.000,0,100001645
007880676,03,0.000,0,100001645
007885309,03,0.000,0,100001645
007886049,03,0.000,0,100001645
007889496,03,0.000,0,100001645
007898071,03,0.000,0,100001645
007898352,03,0.000,0,100001645
007898445,03,0.000,0,100001645
007899428,03,0.000,0,100001645
007900137,03,0.000,0,100001645
007902035,03,0.000,0,100001645
007902097,03,0.000,0,100001645
007902286,03,0.000,0,100001645
007902693,03,0.000,0,100001645
007903259,03,0.000,0,100001645
007904418,03,0.000,0,100001645
007905458,03,0.000,0,100001645
007905683,03,0.000,0,100001645
007907119,03,0.000,0,100001645
007907423,03,0.998,1,100001645
007907476,03,0.000,0,100001645
007907983,03,0.000,0,100001645
007910731,03,0.000,0,100001645
007914906,03,0.000,0,100001645
007915824,03,0.000,0,100001645
007916140,03,0.000,0,100001645
007917485,03,0.000,0,100001645
007918478,03,0.000,0,100001645
007919763,03,0.000,0,100001645
007938180,03,0.000,0,100001645
007938468,03,0.000,0,100001645
007938883,03,0.000,0,100001645
007939565,03,0.000,0,100001645
007940533,03,0.000,0,100001645
007943602,03,0.000,0,100001645
007947631,03,0.000,0,100001645
007950550,03,0.000,0,100001645
007957708,03,0.000,0,100001645
007957710,03,0.000,0,100001645
007966841,03,0.000,0,100001645
007966985,03,0.000,0,100001645
007967100,03,0.000,0,100001645
007971540,03,0.000,0,100001645
007973867,03,0.000,0,100001645
007974032,03,0.000,0,100001645
007974634,03,0.000,0,100001645
007974877,03,0.000,0,100001645
007976136,03,0.000,0,100001645
007983756,03,0.000,0,100001645
007988994,03,0.000,0,100001645
008004558,03,0.000,0,100001645
008004647,03,0.000,0,100001645
008006773,03,0.000,0,100001645
008008067,03,1.000,1,100001645
008009496,03,0.000,0,100001645
008012437,03,0.000,0,100001645
008013439,03,1.000,1,100001645
008017703,03,1.000,1,100001645
008018769,03,0.000,0,100001645
008019043,03,0.000,0,100001645
008022489,03,0.986,1,100001645
008022670,03,0.000,0,100001645
